State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
30,011,Carter,Montana,MT,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,326,236,18,0,0,2,2
30,013,Cascade,Montana,MT,19,20.9,18.5,23.3,77.8,74.7,81,21.9,19.4,24.4,29.6,25.4,33.9,18.5,16.1,20.9,6.5,5.1,7.8,11727,11281,1952,86.7,61.6,1,2
30,015,Chouteau,Montana,MT,82,22.6,16.5,28.8,78.5,71.1,85.9,22.7,16,29.4,-1111.1,-1111.1,-1111.1,15.7,9.6,21.7,4.4,1.9,7,919,952,101,73.2,18.3,2,2
30,017,Custer,Montana,MT,84,24.9,20.1,29.8,74.3,68.4,80.2,18.9,14.8,22.9,26.1,19.2,32.9,22.2,17.4,26.9,5.8,3.5,8.1,1791,1950,329,79.9,53.3,1,2
30,019,Daniels,Montana,MT,81,-1111.1,-1111.1,-1111.1,82.5,72.8,92.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.6,4.1,17.1,10.3,4.1,16.6,361,463,27,0,0,2,1
30,021,Dawson,Montana,MT,84,26.9,21.4,32.4,80.4,74.1,86.7,22.8,17.5,28.1,29,20.7,37.3,21.9,16.3,27.4,7.2,4.4,10.1,1162,1519,177,80.6,46,1,1
30,023,Deer Lodge,Montana,MT,70,27.9,21.6,34.2,76.8,70.6,82.9,24.8,19.4,30.2,33.6,25.4,41.9,25.7,20.5,31,6.9,3.8,9.9,1369,1740,369,67.1,44.7,2,2
30,025,Fallon,Montana,MT,82,27.7,18.5,36.8,83.5,74.5,92.5,21,12.9,29.1,-1111.1,-1111.1,-1111.1,25.7,16.5,35,3.8,0.6,7,296,512,41,36.8,36.8,2,2
30,027,Fergus,Montana,MT,84,23.5,19.2,27.9,74.1,68.9,79.3,24,19.2,28.7,22.5,16.6,28.3,16.2,12.4,20.1,6.5,4.3,8.8,2311,2241,269,103.9,60.6,2,2
30,029,Flathead,Montana,MT,23,16.3,14.3,18.4,71.7,68.5,75,14,12.1,16,21.3,17.7,24.9,17.8,15.6,20.1,5.1,3.9,6.4,11102,10767,1871,90.2,52.9,2,2
30,031,Gallatin,Montana,MT,19,13.5,11.3,15.7,77.3,74.1,80.6,11.5,9.5,13.6,15.2,11.7,18.7,14.9,12.5,17.2,2.9,1.9,3.9,9074,6329,741,86.9,46,1,2
30,033,Garfield,Montana,MT,82,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,243,222,13,0,0,2,1
30,035,Glacier,Montana,MT,86,30.4,27,33.8,79.1,75.7,82.5,29.9,26.3,33.4,27.2,22.5,31.9,35.3,31.6,39,10.2,8.1,12.3,3578,1247,204,59,29.5,1,1
30,037,Golden Valley,Montana,MT,87,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,258,175,31,0,0,2,1
30,039,Granite,Montana,MT,87,15.3,8.5,22.1,-1111.1,-1111.1,-1111.1,20.5,12.5,28.5,-1111.1,-1111.1,-1111.1,15.5,8.1,22.9,11,3.9,18.1,567,393,65,0,0,2,1
30,041,Hill,Montana,MT,86,22.5,20.2,24.9,76.7,73.8,79.6,24.3,21.8,26.8,25.7,22.3,29.2,26.2,23.5,28.9,6.2,4.9,7.4,3138,2085,338,73.6,49.1,2,2
30,043,Jefferson,Montana,MT,78,18.1,13.6,22.7,80.1,74.2,86,15.3,11,19.7,21.8,14.7,28.8,21.7,16.6,26.8,5.4,3,7.8,1246,1114,275,80.6,17.9,2,1
30,045,Judith Basin,Montana,MT,84,24.9,15.3,34.4,-1111.1,-1111.1,-1111.1,22.5,13.6,31.4,-1111.1,-1111.1,-1111.1,11.6,4.6,18.6,8.5,1.9,15.1,539,378,45,0,0,2,1
30,047,Lake,Montana,MT,36,22.3,20.3,24.3,75.8,73.2,78.5,20.8,18.8,22.7,24.3,21.2,27.3,23.6,21.4,25.7,5.6,4.7,6.6,5585,3696,580,70.7,38.9,1,2
30,049,Lewis and Clark,Montana,MT,19,19.5,16.5,22.5,78.6,75,82.2,20.5,17.5,23.5,21.1,16.7,25.5,18.3,15.6,21,5.7,4,7.4,6333,6836,1346,90.7,54.7,1,2
30,051,Liberty,Montana,MT,82,-1111.1,-1111.1,-1111.1,85.9,76.7,95,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.2,0.5,7.8,9.1,2.5,15.6,375,620,60,99.9,49.9,2,2
30,053,Lincoln,Montana,MT,83,24.2,20.8,27.5,79.7,75.6,83.8,22.3,18.9,25.7,29,23.9,34.2,27.3,22.9,31.6,6.8,5,8.5,3366,3010,833,83.4,41.7,1,2
30,055,McCone,Montana,MT,85,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,418,336,17,0,0,2,1
30,057,Madison,Montana,MT,84,20.6,15.4,25.9,69.1,61.7,76.6,14.5,9.9,19,21,13.2,28.8,17.2,11.5,22.8,3.2,1.3,5.1,1281,1145,104,96.2,13.7,1,2
30,059,Meagher,Montana,MT,87,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.4,10.2,26.6,7.2,1.3,13.1,491,341,44,150.1,50,2,2
30,061,Mineral,Montana,MT,86,24.1,16.2,31.9,-1111.1,-1111.1,-1111.1,20.8,13.1,28.5,-1111.1,-1111.1,-1111.1,20.3,13.2,27.4,9.1,4.5,13.8,773,715,172,0,74.7,2,2
30,063,Missoula,Montana,MT,22,12.8,11,14.6,75.6,72.6,78.5,15,13,17,20,16.7,23.4,20.1,17.8,22.4,3.9,2.9,4.9,14069,9655,2009,88.9,56,1,2
30,065,Musselshell,Montana,MT,87,26.9,17.5,36.3,80.7,71.7,89.7,16.1,9.9,22.2,17.5,8.4,26.5,17.2,10.8,23.6,3.2,0.9,5.6,952,752,147,88.9,22.2,2,1
30,067,Park,Montana,MT,84,20.9,17.1,24.7,74.8,69.7,79.8,13.7,10.6,16.9,20.3,15,25.7,18.3,14.6,21.9,3.2,1.8,4.5,2443,2267,329,106.5,62.6,1,2
30,069,Petroleum,Montana,MT,83,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,141,-2222,-2222,0,0,2,1
30,071,Phillips,Montana,MT,85,33.5,25.7,41.4,76.8,68.4,85.1,20.7,14.7,26.8,-1111.1,-1111.1,-1111.1,14.9,9.3,20.5,6.5,3,10.1,841,815,82,23.9,23.9,2,1
30,073,Pondera,Montana,MT,88,26.8,20.7,32.8,75.9,68.6,83.2,27.9,21.3,34.5,-1111.1,-1111.1,-1111.1,21.4,14.6,28.1,11.2,7.2,15.2,1292,1084,109,49.3,32.9,2,2
30,075,Powder River,Montana,MT,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,363,276,17,0,0,2,1
30,077,Powell,Montana,MT,86,22.7,16,29.4,77.2,68.5,85.9,24.5,17.5,31.4,-1111.1,-1111.1,-1111.1,23,15.9,30.2,7.9,4.3,11.5,911,988,144,85.7,42.9,2,1
30,079,Prairie,Montana,MT,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,228,269,26,90.5,0,2,1
30,081,Ravalli,Montana,MT,49,17.7,14.5,20.8,75.3,70.7,79.9,17.3,14.1,20.5,27.2,21.5,32.9,19.7,16.3,23.1,6.2,4.2,8.1,6529,5862,953,62.6,42.6,2,2
30,083,Richland,Montana,MT,83,27.2,21.5,32.9,76.4,70.4,82.4,21.6,16.8,26.3,29.1,21,37.2,18.9,13.6,24.2,7.9,4.9,11,1474,1493,205,66,33,1,2
30,085,Roosevelt,Montana,MT,86,32.3,28.5,36,73.7,69.6,77.9,30.9,27.1,34.7,28.8,23.6,34.1,33.6,29.7,37.5,13.8,11.3,16.4,2797,1237,169,38,19,2,2
30,087,Rosebud,Montana,MT,86,26.9,23.3,30.6,79.5,75.4,83.7,30.9,26.9,35,24.6,19.5,29.7,22.3,18.8,25.9,7.4,5.3,9.5,1958,952,170,54.3,65.1,1,2
30,089,Sanders,Montana,MT,88,26.3,20.6,31.9,75.7,69.9,81.4,21,16.9,25,19.9,13.6,26.2,19.3,15.2,23.4,8.7,6,11.5,2313,1867,406,63.3,9,2,2
30,091,Sheridan,Montana,MT,81,34.4,25.9,42.8,78.2,69.8,86.6,23.6,16.1,31.1,-1111.1,-1111.1,-1111.1,19.5,11.9,27.1,5.5,2,9,541,916,72,28.4,28.4,2,1
30,093,Silver Bow,Montana,MT,49,23.9,20,27.9,78.9,74.1,83.6,16.9,13.5,20.3,28.7,22.4,35,21.7,18,25.5,4.8,3.1,6.5,4906,5330,1051,84.9,48.5,1,2
30,095,Stillwater,Montana,MT,81,31.7,24.3,39.1,79.1,71.9,86.2,18.8,13.9,23.6,23.1,14.6,31.7,22.1,14.9,29.4,5.5,2.9,8,1150,1206,124,35.3,11.8,2,2
30,097,Sweet Grass,Montana,MT,81,22.6,15.2,30,70.8,61,80.6,19,12.1,26,-1111.1,-1111.1,-1111.1,18.1,10.5,25.8,3.4,0.7,6.2,566,556,46,54.5,27.2,2,1
30,099,Teton,Montana,MT,85,23.7,18,29.3,79.2,72.6,85.8,19.8,14.2,25.3,27.3,18.1,36.5,16.4,11,21.9,4,1.3,6.6,1099,1062,126,32.1,32.1,2,2
30,101,Toole,Montana,MT,85,29.9,22.1,37.7,73.1,63.4,82.8,27.9,19.8,35.9,-1111.1,-1111.1,-1111.1,27.8,19.9,35.6,6.5,3,10.1,816,460,52,99.4,59.6,2,2
30,103,Treasure,Montana,MT,85,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,143,165,12,0,0,2,2
30,105,Valley,Montana,MT,84,29.1,23.3,35,72.3,65.7,79,21.9,16.8,27,25.1,17.2,33.1,21.2,15.7,26.7,7.1,4,10.3,1351,1526,152,28,42,2,1
30,107,Wheatland,Montana,MT,87,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19,9.8,28.3,3.4,0,7,517,399,55,98.2,49.1,2,2
30,109,Wibaux,Montana,MT,87,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,190,200,15,0,0,2,2
30,111,Yellowstone,Montana,MT,14,21.8,19.8,23.9,78.9,76.1,81.6,21.4,19.4,23.4,25.2,22,28.4,21.1,19.1,23.2,5.5,4.5,6.6,17770,17407,2629,102.4,55.6,1,2
31,001,Adams,Nebraska,NE,26,22.7,19.1,26.3,81,76.5,85.6,24.4,20.8,27.9,27.4,21.8,33,21,17.5,24.5,5.5,3.8,7.2,2956,4585,609,84.7,66.5,2,2
31,003,Antelope,Nebraska,NE,40,27.2,19.9,34.5,76.9,67,86.7,23.4,16.4,30.4,-1111.1,-1111.1,-1111.1,20.3,13.4,27.2,7.1,3.1,11.1,1142,1303,106,57.1,14.3,2,2
31,005,Arthur,Nebraska,NE,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,128,-2222,-2222,0,0,2,1
31,007,Banner,Nebraska,NE,80,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,234,-2222,-2222,0,0,2,1
31,009,Blaine,Nebraska,NE,82,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,166,96,12,0,0,2,1
31,011,Boone,Nebraska,NE,40,26.1,17.7,34.6,-1111.1,-1111.1,-1111.1,28.8,19.5,38,-1111.1,-1111.1,-1111.1,17.6,10.3,24.9,4.4,1.2,7.6,898,1278,69,121.3,34.7,2,2
31,013,Box Butte,Nebraska,NE,39,22.7,16.8,28.7,80.3,73.5,87.2,28.1,22.5,33.6,21,14.2,27.7,27.8,22.3,33.3,5.8,3.4,8.1,1549,1697,232,35.2,44,1,2
31,015,Boyd,Nebraska,NE,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.8,0,7.8,399,618,39,265.4,44.2,2,2
31,017,Brown,Nebraska,NE,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.9,1.2,10.7,708,757,61,90.1,30,2,2
31,019,Buffalo,Nebraska,NE,28,23.1,19.9,26.3,82.1,77.9,86.2,24.8,21.2,28.5,21,16.3,25.6,20.4,17.2,23.6,4.3,3,5.6,4979,4916,625,114.8,62,2,2
31,021,Burt,Nebraska,NE,40,24.7,17.8,31.6,79.4,70.2,88.6,22.1,15.3,29,-1111.1,-1111.1,-1111.1,19.5,11.9,27.2,5.7,2.1,9.2,970,1601,152,26.8,40.2,2,2
31,023,Butler,Nebraska,NE,56,20.5,13.4,27.7,83.4,74.8,91.9,27.3,19.6,35.1,-1111.1,-1111.1,-1111.1,21.8,14.2,29.5,6.6,2.9,10.4,862,1513,174,45.9,34.4,2,2
31,025,Cass,Nebraska,NE,38,25.1,19.9,30.4,84.2,79,89.5,26.6,21.8,31.5,23.2,16.9,29.5,24,19,29,7.5,4.7,10.3,1990,3066,350,19.4,15.5,2,2
31,027,Cedar,Nebraska,NE,56,25.2,18.5,32,-1111.1,-1111.1,-1111.1,25.2,18.3,32.1,12.7,6.5,18.8,12.3,7.4,17.1,6.6,0.7,12.6,1132,1744,96,33.1,22.1,2,1
31,029,Chase,Nebraska,NE,82,20.8,12.9,28.8,-1111.1,-1111.1,-1111.1,19.2,11.4,26.9,-1111.1,-1111.1,-1111.1,11.1,3.7,18.4,6.6,2.3,10.8,611,854,46,129.3,25.9,2,2
31,031,Cherry,Nebraska,NE,85,26.5,17.8,35.1,82.3,73,91.5,26.1,18.5,33.8,-1111.1,-1111.1,-1111.1,18.3,11.2,25.4,5.8,2.9,8.8,1213,1127,106,65.6,32.8,2,2
31,033,Cheyenne,Nebraska,NE,56,25.5,19.6,31.4,85.5,79.1,91.9,19.4,14.8,24,27.7,18.7,36.8,23.7,17.6,29.8,7.5,4.2,10.8,1338,1641,191,50,40,2,2
31,035,Clay,Nebraska,NE,56,22.9,15.8,29.9,77.9,68.8,87,24.7,17.6,31.9,18.8,10.6,27,19.3,12.3,26.3,5.9,2.5,9.2,905,1332,138,0,29.7,1,2
31,037,Colfax,Nebraska,NE,57,30.5,23.4,37.5,76.5,68.1,85,21.5,14.8,28.2,-1111.1,-1111.1,-1111.1,18.3,12,24.5,4.2,2,6.5,1758,3584,342,38.3,38.3,2,2
31,039,Cuming,Nebraska,NE,56,28.6,21.3,35.9,76.6,67.2,86.1,26.1,19.2,33,-1111.1,-1111.1,-1111.1,16.6,10.3,22.8,4.9,2.3,7.6,1384,1858,103,41.3,31,2,2
31,041,Custer,Nebraska,NE,82,26.9,20.9,32.8,85.4,79.7,91,25.7,20.3,31.1,25.1,18,32.2,15.4,9.8,21.1,6.8,4.2,9.4,2020,2292,232,70.1,35.1,2,2
31,043,Dakota,Nebraska,NE,38,37.3,31.1,43.4,84.3,78.3,90.2,26,20.3,31.7,22.7,15.8,29.7,28.4,22.4,34.4,8.8,5.6,12.1,3414,2140,379,14.7,24.6,2,2
31,045,Dawes,Nebraska,NE,84,17.5,12.4,22.7,84,76.8,91.2,19.5,14,25,20.5,11.8,29.2,14.7,9.7,19.7,8.3,4.1,12.5,1397,1379,158,81.1,57.9,2,2
31,047,Dawson,Nebraska,NE,57,27.5,23.4,31.7,80.6,74.9,86.3,23,19.2,26.7,21.4,15.8,27,24.4,20.1,28.6,5.9,4.1,7.6,4286,3169,378,56.9,48.7,2,2
31,049,Deuel,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1.1,0,2.5,292,466,39,49.9,149.7,2,2
31,051,Dixon,Nebraska,NE,56,22.2,14.3,30,-1111.1,-1111.1,-1111.1,22.7,14.7,30.7,-1111.1,-1111.1,-1111.1,26.6,17.8,35.5,8.8,3.3,14.3,815,1046,94,16.2,32.5,2,1
31,053,Dodge,Nebraska,NE,26,26.6,22.9,30.2,79,74.4,83.7,25.3,21.6,28.9,28.1,23,33.1,23.4,19.8,26.9,6.8,5.1,8.5,3868,6120,696,63.8,58.2,2,2
31,055,Douglas,Nebraska,NE,10,22,20.7,23.2,82,80.5,83.5,22.2,21,23.5,21.5,19.9,23.1,22.8,21.5,24.1,6.1,5.4,6.7,49726,51455,8987,154,66.1,1,2
31,057,Dundy,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.6,0,9.3,373,455,38,46.9,46.9,2,2
31,059,Fillmore,Nebraska,NE,54,32.8,23.9,41.6,80.8,70.7,90.8,21.1,13.6,28.5,-1111.1,-1111.1,-1111.1,10.7,4.8,16.7,9.5,4.1,14.9,643,1330,89,62.6,31.3,2,2
31,061,Franklin,Nebraska,NE,58,-1111.1,-1111.1,-1111.1,90.3,83.1,97.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22,12.5,31.6,11.7,4.3,19,480,820,82,58.5,58.5,2,2
31,063,Frontier,Nebraska,NE,82,20.1,12.2,28,-1111.1,-1111.1,-1111.1,26.5,16.5,36.4,-1111.1,-1111.1,-1111.1,18.9,10.2,27.5,6.7,2.1,11.2,485,479,40,0,0,2,2
31,065,Furnas,Nebraska,NE,58,22.8,15.8,29.8,88.8,81.7,96,24,16,32,-1111.1,-1111.1,-1111.1,20.1,13.3,26.8,5.5,2.9,8,697,1291,158,59.8,39.8,2,2
31,067,Gage,Nebraska,NE,55,26,21.2,30.8,84.3,79,89.5,25.8,21,30.5,27.6,20.8,34.4,22.7,17.2,28.1,7.7,5.2,10.3,1878,4160,837,60.1,47.2,2,2
31,069,Garden,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.1,0,18,492,606,60,0,50.1,1,1
31,071,Garfield,Nebraska,NE,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14,4.4,23.5,10.7,2.6,18.9,362,488,43,55.1,110.1,2,2
31,073,Gosper,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.7,4.7,24.7,4.5,0,9.4,276,461,32,0,0,2,2
31,075,Grant,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,133,-2222,-2222,0,0,2,2
31,077,Greeley,Nebraska,NE,82,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11,3,19,530,598,37,0,0,2,2
31,079,Hall,Nebraska,NE,45,27.5,24.3,30.7,82.9,79.3,86.6,24.8,21.8,27.7,23.6,19.3,27.9,22.3,19.4,25.2,6.3,4.8,7.8,7183,7167,1073,74.4,54.4,2,2
31,081,Hamilton,Nebraska,NE,56,29.5,21.5,37.4,77.7,69.7,85.7,27,20.2,33.8,23.3,14.9,31.6,16.5,10.8,22.3,6,3.1,8.8,952,1364,136,73.2,41.8,2,2
31,083,Harlan,Nebraska,NE,58,24,15,32.9,-1111.1,-1111.1,-1111.1,24.6,15.5,33.8,-1111.1,-1111.1,-1111.1,12,5.8,18.1,7.7,2,13.4,502,784,65,28.9,28.9,2,2
31,085,Hayes,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,260,-2222,-2222,0,0,2,1
31,087,Hitchcock,Nebraska,NE,82,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.5,15.6,33.4,-1111.1,-1111.1,-1111.1,25.9,16.4,35.4,8.9,4.2,13.7,609,707,67,0,0,2,1
31,089,Holt,Nebraska,NE,82,30.8,24.7,36.9,83.2,76.8,89.5,24.4,18.4,30.4,19.6,12.3,27,17.1,11.8,22.4,5,2.1,7.9,1955,2174,209,111.3,46.4,2,2
31,091,Hooker,Nebraska,NE,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,123,199,15,268.8,268.8,2,2
31,093,Howard,Nebraska,NE,56,24,16.7,31.3,82.8,73.5,92.1,28.9,20.1,37.8,-1111.1,-1111.1,-1111.1,16,7.9,24.1,6.5,2.5,10.4,972,1139,108,14.9,29.8,2,2
31,095,Jefferson,Nebraska,NE,59,33.2,25.2,41.2,81.2,73.2,89.1,24,17.2,30.7,21.6,11.7,31.4,19.9,13.1,26.7,7.4,3.5,11.4,885,1806,196,63.1,63.1,2,2
31,097,Johnson,Nebraska,NE,54,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.3,11.5,29.1,6.7,2,11.3,589,930,77,85.2,63.9,2,2
31,099,Kearney,Nebraska,NE,56,25.9,18.5,33.3,76.9,67.6,86.2,24.2,16.9,31.6,14.4,6.9,21.8,17.4,10.9,23.9,5.5,2.4,8.7,682,1041,138,29.5,44.3,2,1
31,101,Keith,Nebraska,NE,56,26.2,20.1,32.4,75.3,66.5,84.1,23.6,17.9,29.3,24.5,15.6,33.3,22.6,16.3,28.9,7.7,3.9,11.5,1269,1518,187,84,72,2,2
31,103,Keya Paha,Nebraska,NE,84,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,316,195,17,0,0,2,1
31,105,Kimball,Nebraska,NE,79,33.1,23.4,42.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.8,15.7,33.9,4.2,2.2,6.2,613,815,106,0,52.9,2,1
31,107,Knox,Nebraska,NE,61,29,22.2,35.9,77.3,68.7,85.9,25.5,18.5,32.5,-1111.1,-1111.1,-1111.1,18.1,12.3,23.9,7.5,4.2,10.9,1590,2094,185,44.9,67.3,2,2
31,109,Lancaster,Nebraska,NE,11,22.8,21.2,24.3,78.8,76.9,80.6,21.3,19.8,22.8,20.6,18.6,22.5,20.6,19,22.2,5.4,4.7,6.1,23280,26306,4077,84.6,72.5,1,2
31,111,Lincoln,Nebraska,NE,31,22.7,19.4,26,82.8,78.9,86.7,23.4,20.3,26.4,26.1,21.3,30.9,20.9,17.6,24.1,6.7,5,8.5,4508,5125,827,73,56.1,2,2
31,113,Logan,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,118,-2222,-2222,0,0,2,2
31,115,Loup,Nebraska,NE,79,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,218,-2222,-2222,0,0,2,2
31,117,McPherson,Nebraska,NE,88,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,104,-2222,-2222,0,0,2,2
31,119,Madison,Nebraska,NE,47,24.1,20,28.3,82.5,78.1,87,18.5,15.2,21.8,23.8,18.5,29.1,20.2,16.6,23.7,5.8,3.9,7.7,4605,5246,731,104.3,73.3,2,2
31,121,Merrick,Nebraska,NE,56,37.1,29,45.3,81.8,73.3,90.4,31.3,23.7,38.9,-1111.1,-1111.1,-1111.1,23.2,15.3,31,9.4,5.1,13.6,1120,1363,152,37.2,49.6,2,2
31,123,Morrill,Nebraska,NE,85,26.9,18.7,35.1,78,68.3,87.7,23,16.2,29.8,-1111.1,-1111.1,-1111.1,21.2,13.4,29.1,9.2,4.2,14.2,1038,919,117,58.1,19.4,1,1
31,125,Nance,Nebraska,NE,40,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,13.1,4.6,21.6,647,754,69,0,81.8,2,2
31,127,Nemaha,Nebraska,NE,54,29.1,21.1,37.1,-1111.1,-1111.1,-1111.1,26.8,18.8,34.9,-1111.1,-1111.1,-1111.1,24.2,16.3,32,7.8,3.3,12.3,675,1215,164,86.1,43.1,2,2
